Date,"VOC, ppm",AQS,"Temperature, ¶øC","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3",Latitude,Longitude
2025-03-30 9:31:00,158,90,14,29,1008.64,1,2,3,,
2025-03-30 9:30:00,155,90,14,29,1008.65,1,2,3,,
2025-03-30 9:29:00,152,90,14,29,1008.69,1,2,3,,
2025-03-30 9:28:00,0.15,91,14,30,1008.72,1,2,3,,
2025-03-30 9:27:00,148,91,14,29,1008.74,1,2,3,,
2025-03-30 9:26:00,146,91,14,29,1008.77,1,2,3,,
2025-03-30 9:25:00,145,91,14,29,1008.78,1,2,3,,
2025-03-30 9:24:00,145,91,14,29,1008.81,1,2,3,,
2025-03-30 9:23:00,145,91,14,29,1008.79,1,2,3,,
2025-03-30 9:22:00,144,91,14,29,1008.77,1,2,3,,
2025-03-30 9:21:00,142,91,14,29,1008.8,1,2,3,,
2025-03-30 9:20:00,142,91,14,29,1008.77,1,2,3,,
2025-03-30 9:19:00,143,91,14,29,1008.78,1,2,3,,
2025-03-30 9:18:00,145,91,14,29,1008.78,1,1,3,,
2025-03-30 9:17:00,147,91,14,30,1008.77,1,1,4,,
2025-03-30 9:16:00,148,91,14,29,1008.75,1,1,3,,
2025-03-30 9:15:00,148,91,14,29,1008.74,1,1,3,,
2025-03-30 9:14:00,148,91,14,29,1008.73,1,1,3,,
2025-03-30 9:13:00,0.15,91,14,29,1008.72,1,1,3,,
2025-03-30 9:12:00,151,90,14,29,1008.67,1,1,3,,
2025-03-30 9:11:00,152,90,13,29,1008.68,1,1,3,,
2025-03-30 9:10:00,152,90,13,31,1008.66,1,1,3,,
2025-03-30 9:09:00,152,90,13,31,1008.69,1,1,3,,
2025-03-30 9:08:00,152,90,13,31,1008.68,1,1,3,,
2025-03-30 9:07:00,151,90,13,31,1008.7,1,1,3,,
2025-03-30 9:06:00,151,90,13,31,1008.69,1,1,3,,
2025-03-30 9:05:00,153,90,13,31,1008.68,1,1,3,,
2025-03-30 9:04:00,155,90,13,31,1008.66,1,1,3,,
2025-03-30 9:03:00,158,90,13,31,1008.64,1,1,3,,
2025-03-30 9:02:00,161,90,13,30,1008.64,1,1,2,,
2025-03-30 9:01:00,163,90,13,31,1008.63,1,2,3,,
2025-03-30 9:00:00,163,90,13,31,1008.64,1,2,3,,
2025-03-30 8:59:00,161,90,13,31,1008.65,1,2,3,,
2025-03-30 8:58:00,0.16,90,13,31,1008.65,1,2,3,,
2025-03-30 8:57:00,159,90,13,31,1008.66,1,2,3,,
2025-03-30 8:56:00,158,90,13,31,1008.66,1,2,3,,
2025-03-30 8:55:00,158,90,13,31,1008.66,1,2,3,,
2025-03-30 8:54:00,157,90,13,31,1008.66,1,2,3,,
2025-03-30 8:53:00,156,90,13,31,1008.63,1,2,3,,
2025-03-30 8:52:00,154,90,12,31,1008.64,1,2,3,,
2025-03-30 8:51:00,153,90,12,32,1008.66,1,2,3,,
2025-03-30 8:50:00,152,90,12,33,1008.64,1,2,3,,
2025-03-30 8:49:00,151,90,12,33,1008.62,1,2,3,,
2025-03-30 8:48:00,153,90,12,33,1008.57,1,2,3,,
2025-03-30 8:47:00,155,90,12,33,1008.58,1,2,3,,
2025-03-30 8:46:00,157,90,12,33,1008.57,1,2,3,,
2025-03-30 8:45:00,157,90,12,33,1008.53,1,2,4,,
2025-03-30 8:44:00,153,90,12,33,1008.51,1,2,4,,
2025-03-30 8:43:00,149,91,11,33,1008.5,1,2,4,,
2025-03-30 8:42:00,146,91,11,35,1008.46,1,2,4,,
2025-03-30 8:41:00,142,91,11,35,1008.45,1,2,4,,
2025-03-30 8:40:00,138,91,11,35,1008.45,1,2,4,,
2025-03-30 8:39:00,134,91,11,35,1008.44,1,2,4,,
2025-03-30 8:38:00,131,92,11,35,1008.44,1,2,4,,
2025-03-30 8:37:00,128,92,11,34,1008.43,1,2,4,,
2025-03-30 8:36:00,127,92,11,34,1008.43,1,2,4,,
2025-03-30 8:35:00,127,92,11,34,1008.39,1,2,4,,
2025-03-30 8:34:00,127,92,11,35,1008.41,1,2,4,,
2025-03-30 8:33:00,127,92,11,35,1008.39,1,2,4,,
2025-03-30 8:32:00,127,92,11,35,1008.36,1,2,4,,
2025-03-30 8:31:00,129,92,11,35,1008.33,1,2,4,,
2025-03-30 8:30:00,132,92,11,35,1008.33,1,2,3,,
2025-03-30 8:29:00,134,91,11,34,1008.3,1,2,3,,
2025-03-30 8:28:00,134,91,11,34,1008.27,1,2,3,,
2025-03-30 8:27:00,133,92,11,34,1008.25,1,2,3,,
2025-03-30 8:26:00,132,92,11,34,1008.24,1,2,3,,
2025-03-30 8:25:00,131,92,10,35,1008.22,1,2,3,,
2025-03-30 8:24:00,131,92,10,36,1008.2,1,2,3,,
2025-03-30 8:23:00,0.13,92,10,36,1008.17,1,2,3,,
2025-03-30 8:22:00,128,92,10,36,1008.16,1,2,3,,
2025-03-30 8:21:00,126,92,10,36,1008.14,1,2,3,,
2025-03-30 8:20:00,124,92,10,36,1008.13,1,2,3,,
2025-03-30 8:19:00,123,92,10,36,1008.12,1,2,3,,
2025-03-30 8:18:00,122,92,10,36,1008.13,1,2,3,,
2025-03-30 8:17:00,122,92,10,36,1008.12,1,2,3,,
2025-03-30 8:16:00,123,92,10,36,1008.12,1,2,3,,
2025-03-30 8:15:00,124,92,10,36,1008.11,1,2,3,,
2025-03-30 8:14:00,126,92,10,36,1008.08,1,2,3,,
2025-03-30 8:13:00,127,92,10,36,1008.07,1,2,3,,
2025-03-30 8:12:00,126,92,10,36,1008.05,1,2,3,,
2025-03-30 8:11:00,125,92,10,36,1008.03,1,2,3,,
2025-03-30 8:10:00,124,92,10,36,1008.02,1,2,3,,
2025-03-30 8:09:00,123,92,10,35,1008,1,2,3,,
2025-03-30 8:08:00,122,92,10,35,1007.98,1,2,3,,
2025-03-30 8:07:00,121,92,10,35,1008,1,2,3,,
2025-03-30 8:06:00,121,92,10,36,1008.03,1,2,3,,
2025-03-30 8:05:00,121,92,10,36,1008.04,1,2,3,,
2025-03-30 8:04:00,0.12,92,10,36,1008.05,1,2,3,,
2025-03-30 8:03:00,118,92,10,36,1008.06,1,2,3,,
2025-03-30 8:02:00,117,92,9,36,1008.1,1,2,3,,
2025-03-30 8:01:00,117,92,9,38,1008.08,1,2,3,,
2025-03-30 8:00:00,117,92,9,38,1008.09,1,2,3,,
2025-03-30 7:59:00,119,92,9,38,1008.07,1,2,3,,
2025-03-30 7:58:00,121,92,9,38,1008.04,1,2,3,,
2025-03-30 7:57:00,123,92,9,37,1008.05,1,2,3,,
2025-03-30 7:56:00,123,92,9,37,1008.02,1,2,3,,
2025-03-30 7:55:00,123,92,9,37,1008.04,1,2,3,,
2025-03-30 7:54:00,124,92,9,37,1008.02,1,2,3,,
2025-03-30 7:53:00,124,92,9,37,1008.02,1,2,3,,
2025-03-30 7:52:00,122,92,9,37,1008.03,1,2,3,,
2025-03-30 7:51:00,119,92,9,37,1008.01,1,2,3,,
2025-03-30 7:50:00,116,93,9,37,1008,1,2,3,,
2025-03-30 7:49:00,113,93,9,37,1008,1,2,3,,
2025-03-30 7:48:00,0.11,93,9,37,1007.97,1,2,3,,
2025-03-30 7:47:00,109,93,9,37,1007.94,1,2,3,,
2025-03-30 7:46:00,0.11,93,9,37,1007.89,1,2,3,,
2025-03-30 7:45:00,111,93,9,37,1007.88,1,2,3,,
2025-03-30 7:44:00,114,93,9,38,1007.86,1,2,3,,
2025-03-30 7:43:00,116,93,9,38,1007.84,1,2,3,,
2025-03-30 7:42:00,117,92,9,38,1007.85,1,2,3,,
2025-03-30 7:41:00,118,92,9,37,1007.85,1,2,3,,
2025-03-30 7:40:00,116,93,9,37,1007.81,1,2,3,,
2025-03-30 7:39:00,113,93,9,37,1007.8,1,2,3,,
2025-03-30 7:38:00,111,93,9,37,1007.83,1,2,3,,
2025-03-30 7:37:00,109,93,9,37,1007.8,1,2,3,,
2025-03-30 7:36:00,107,93,9,37,1007.79,1,2,3,,
2025-03-30 7:35:00,105,93,9,37,1007.75,1,2,3,,
2025-03-30 7:34:00,105,93,9,37,1007.75,1,2,3,,
2025-03-30 7:33:00,105,93,9,37,1007.73,1,2,3,,
2025-03-30 7:32:00,105,93,9,37,1007.72,1,2,3,,
2025-03-30 7:31:00,106,93,9,37,1007.72,1,2,3,,
2025-03-30 7:30:00,107,93,9,37,1007.7,1,2,3,,
2025-03-30 7:29:00,108,93,9,37,1007.69,1,2,3,,
2025-03-30 7:28:00,0.11,93,9,37,1007.69,1,2,3,,
2025-03-30 7:27:00,112,93,9,37,1007.7,1,2,3,,
2025-03-30 7:26:00,114,93,9,37,1007.74,1,2,3,,
2025-03-30 7:25:00,116,93,9,37,1007.72,1,2,4,,
2025-03-30 7:24:00,116,93,9,37,1007.71,1,2,3,,
2025-03-30 7:23:00,116,93,9,37,1007.68,1,2,3,,
2025-03-30 7:22:00,116,93,9,37,1007.7,1,2,3,,
2025-03-30 7:21:00,118,92,9,37,1007.69,1,2,3,,
2025-03-30 7:20:00,0.12,92,9,37,1007.65,1,2,3,,
2025-03-30 7:19:00,121,92,9,37,1007.66,1,2,3,,
2025-03-30 7:18:00,122,92,9,37,1007.65,1,2,3,,
2025-03-30 7:17:00,124,92,9,37,1007.64,1,2,3,,
2025-03-30 7:16:00,126,92,9,37,1007.64,1,2,3,,
2025-03-30 7:15:00,127,92,9,37,1007.64,1,2,3,,
2025-03-30 7:14:00,127,92,9,37,1007.66,1,2,3,,
2025-03-30 7:13:00,126,92,9,37,1007.65,1,2,3,,
2025-03-30 7:12:00,125,92,9,37,1007.67,1,2,3,,
2025-03-30 7:11:00,126,92,9,37,1007.65,1,2,3,,
2025-03-30 7:10:00,128,92,9,37,1007.67,1,2,3,,
2025-03-30 7:09:00,0.13,92,9,37,1007.68,1,1,3,,
2025-03-30 7:08:00,0.13,92,9,37,1007.65,1,2,4,,
2025-03-30 7:07:00,129,92,9,37,1007.66,1,2,4,,
2025-03-30 7:06:00,128,92,9,37,1007.65,1,2,4,,
2025-03-30 7:05:00,128,92,9,37,1007.61,1,2,4,,
2025-03-30 7:04:00,128,92,9,37,1007.64,1,2,4,,
2025-03-30 7:03:00,128,92,9,37,1007.62,1,2,4,,
2025-03-30 7:02:00,129,92,9,37,1007.63,1,2,4,,
2025-03-30 7:01:00,0.13,92,9,37,1007.65,1,2,4,,
2025-03-30 7:00:00,131,92,9,37,1007.63,1,2,4,,
2025-03-30 6:59:00,133,92,9,37,1007.65,1,2,4,,
2025-03-30 6:58:00,134,91,9,37,1007.63,1,2,4,,
2025-03-30 6:57:00,136,91,9,37,1007.67,1,2,4,,
2025-03-30 6:56:00,138,91,9,37,1007.65,1,2,4,,
2025-03-30 6:55:00,0.14,91,9,37,1007.63,1,2,4,,
2025-03-30 6:54:00,142,91,9,37,1007.6,1,2,4,,
2025-03-30 6:53:00,144,91,9,37,1007.61,1,2,3,,
2025-03-30 6:52:00,143,91,9,37,1007.6,1,2,2,,
2025-03-30 6:51:00,142,91,9,37,1007.58,1,2,2,,
2025-03-30 6:50:00,139,91,9,37,1007.55,1,2,2,,
2025-03-30 6:49:00,135,91,9,37,1007.54,1,2,2,,
2025-03-30 6:48:00,131,92,9,37,1007.56,1,2,2,,
2025-03-30 6:47:00,128,92,9,37,1007.54,1,2,2,,
2025-03-30 6:46:00,127,92,9,37,1007.54,1,2,2,,
2025-03-30 6:45:00,127,92,9,37,1007.53,1,2,2,,
2025-03-30 6:44:00,125,92,9,37,1007.53,1,2,2,,
2025-03-30 6:43:00,124,92,9,37,1007.5,1,2,2,,
2025-03-30 6:42:00,124,92,9,37,1007.5,1,2,2,,
2025-03-30 6:41:00,124,92,9,37,1007.49,1,2,2,,
2025-03-30 6:40:00,124,92,9,37,1007.5,1,2,2,,
2025-03-30 6:39:00,125,92,9,37,1007.51,1,2,2,,
2025-03-30 6:38:00,126,92,9,37,1007.53,1,2,2,,
2025-03-30 6:37:00,128,92,9,37,1007.54,1,1,2,,
2025-03-30 6:36:00,128,92,9,36,1007.54,1,2,3,,
2025-03-30 6:35:00,128,92,9,36,1007.53,1,2,3,,
2025-03-30 6:34:00,129,92,9,36,1007.54,1,2,3,,
2025-03-30 6:33:00,129,92,9,37,1007.53,1,2,3,,
2025-03-30 6:32:00,127,92,9,37,1007.47,1,2,3,,
2025-03-30 6:31:00,125,92,9,37,1007.45,1,2,3,,
2025-03-30 6:30:00,123,92,9,37,1007.43,1,2,3,,
2025-03-30 6:29:00,123,92,9,37,1007.4,1,2,3,,
2025-03-30 6:28:00,122,92,9,37,1007.38,1,2,3,,
2025-03-30 6:27:00,122,92,9,37,1007.34,1,2,3,,
2025-03-30 6:26:00,0.12,92,9,37,1007.31,1,2,3,,
2025-03-30 6:25:00,118,92,9,37,1007.32,1,2,3,,
2025-03-30 6:24:00,118,92,9,37,1007.3,1,2,3,,
2025-03-30 6:23:00,119,92,9,37,1007.29,1,2,3,,
2025-03-30 6:22:00,121,92,9,37,1007.3,1,2,3,,
2025-03-30 6:21:00,124,92,9,36,1007.31,1,1,2,,
2025-03-30 6:20:00,125,92,9,36,1007.33,1,1,2,,
2025-03-30 6:19:00,124,92,9,36,1007.36,1,1,2,,
2025-03-30 6:18:00,123,92,9,36,1007.37,1,1,2,,
2025-03-30 6:17:00,122,92,9,36,1007.37,1,1,2,,
2025-03-30 6:16:00,121,92,9,36,1007.36,1,1,2,,
2025-03-30 6:15:00,121,92,9,36,1007.36,1,1,2,,
2025-03-30 6:14:00,0.12,92,9,36,1007.34,1,1,2,,
2025-03-30 6:13:00,118,92,9,36,1007.33,1,1,2,,
2025-03-30 6:12:00,116,93,9,36,1007.32,1,1,2,,
2025-03-30 6:11:00,116,93,9,36,1007.34,1,1,2,,
2025-03-30 6:10:00,116,93,9,36,1007.36,1,1,2,,
2025-03-30 6:09:00,116,93,9,36,1007.34,1,1,2,,
2025-03-30 6:08:00,116,93,9,36,1007.32,1,1,2,,
2025-03-30 6:07:00,117,92,9,37,1007.31,1,1,2,,
2025-03-30 6:06:00,119,92,9,37,1007.26,1,1,2,,
2025-03-30 6:05:00,0.12,92,9,36,1007.27,1,1,2,,
2025-03-30 6:04:00,119,92,9,36,1007.28,1,1,2,,
2025-03-30 6:03:00,115,93,9,36,1007.27,1,2,2,,
2025-03-30 6:02:00,112,93,9,36,1007.25,1,2,2,,
2025-03-30 6:01:00,111,93,9,36,1007.23,1,2,2,,
2025-03-30 6:00:00,0.11,93,9,36,1007.21,1,2,2,,
2025-03-30 5:59:00,0.11,93,9,36,1007.22,1,2,2,,
2025-03-30 5:58:00,111,93,9,36,1007.23,1,2,2,,
2025-03-30 5:57:00,112,93,9,36,1007.23,1,2,2,,
2025-03-30 5:56:00,114,93,9,36,1007.22,1,2,2,,
2025-03-30 5:55:00,116,93,9,34,1007.19,1,2,2,,
2025-03-30 5:54:00,118,92,10,34,1007.19,1,2,2,,
2025-03-30 5:53:00,0.12,92,10,34,1007.16,1,2,2,,
2025-03-30 5:52:00,121,92,10,34,1007.16,1,2,2,,
2025-03-30 5:51:00,124,92,10,34,1007.14,1,2,2,,
2025-03-30 5:50:00,126,92,9,36,1007.16,1,2,2,,
2025-03-30 5:49:00,128,92,9,36,1007.19,1,1,2,,
2025-03-30 5:48:00,129,92,9,36,1007.18,1,2,4,,
2025-03-30 5:47:00,127,92,9,36,1007.18,1,2,4,,
2025-03-30 5:46:00,124,92,9,36,1007.15,1,2,4,,
2025-03-30 5:45:00,122,92,9,36,1007.15,1,2,4,,
2025-03-30 5:44:00,121,92,9,36,1007.16,1,2,4,,
2025-03-30 5:43:00,121,92,9,34,1007.15,1,2,4,,
2025-03-30 5:42:00,122,92,10,34,1007.18,1,2,4,,
2025-03-30 5:41:00,124,92,10,34,1007.16,1,2,4,,
2025-03-30 5:40:00,125,92,10,34,1007.16,1,2,4,,
2025-03-30 5:39:00,125,92,10,34,1007.16,1,2,4,,
2025-03-30 5:38:00,126,92,10,34,1007.16,1,2,4,,
2025-03-30 5:37:00,128,92,10,34,1007.16,1,2,4,,
2025-03-30 5:36:00,0.13,92,10,34,1007.14,1,2,4,,
2025-03-30 5:35:00,131,92,10,34,1007.14,1,2,4,,
2025-03-30 5:34:00,133,92,9,34,1007.13,1,2,4,,
2025-03-30 5:33:00,135,91,9,36,1007.09,1,2,4,,
2025-03-30 5:32:00,135,91,9,34,1007.09,1,2,4,,
2025-03-30 5:31:00,133,92,10,34,1007.1,1,2,3,,
2025-03-30 5:30:00,129,92,10,34,1007.11,1,2,3,,
2025-03-30 5:29:00,125,92,10,34,1007.15,1,2,3,,
2025-03-30 5:28:00,123,92,10,34,1007.13,1,2,3,,
2025-03-30 5:27:00,122,92,10,34,1007.13,1,2,3,,
2025-03-30 5:26:00,123,92,10,34,1007.13,1,2,3,,
2025-03-30 5:25:00,123,92,10,34,1007.13,1,2,3,,
2025-03-30 5:24:00,124,92,10,34,1007.12,1,2,3,,
2025-03-30 5:23:00,126,92,10,34,1007.15,1,2,3,,
2025-03-30 5:22:00,128,92,10,34,1007.13,1,2,3,,
2025-03-30 5:21:00,129,92,10,34,1007.11,1,2,3,,
2025-03-30 5:20:00,0.13,92,10,34,1007.16,1,2,3,,
2025-03-30 5:19:00,132,92,10,34,1007.17,1,2,3,,
2025-03-30 5:18:00,133,92,10,34,1007.22,1,2,3,,
2025-03-30 5:17:00,134,91,9,35,1007.22,1,1,3,,
2025-03-30 5:16:00,133,92,9,34,1007.22,1,2,3,,
2025-03-30 5:15:00,0.13,92,10,34,1007.25,1,2,3,,
2025-03-30 5:14:00,128,92,10,34,1007.24,1,2,3,,
2025-03-30 5:13:00,126,92,10,34,1007.24,1,2,3,,
2025-03-30 5:12:00,125,92,10,34,1007.25,1,2,3,,
2025-03-30 5:11:00,124,92,10,34,1007.26,1,2,3,,
2025-03-30 5:10:00,124,92,10,34,1007.28,1,2,3,,
2025-03-30 5:09:00,124,92,10,34,1007.28,1,2,3,,
2025-03-30 5:08:00,124,92,10,34,1007.26,1,2,3,,
2025-03-30 5:07:00,124,92,10,34,1007.29,1,2,3,,
2025-03-30 5:06:00,124,92,10,34,1007.31,1,2,3,,
2025-03-30 5:05:00,124,92,10,34,1007.31,1,2,3,,
2025-03-30 5:04:00,123,92,10,34,1007.35,1,2,3,,
2025-03-30 5:03:00,123,92,10,34,1007.33,1,2,3,,
2025-03-30 5:02:00,124,92,10,34,1007.35,1,2,3,,
2025-03-30 5:01:00,126,92,9,35,1007.33,1,1,3,,
2025-03-30 5:00:00,127,92,9,34,1007.32,1,2,3,,
2025-03-30 4:59:00,124,92,10,34,1007.33,1,2,3,,
2025-03-30 4:58:00,121,92,10,34,1007.32,1,2,3,,
2025-03-30 4:57:00,119,92,10,34,1007.29,1,2,3,,
2025-03-30 4:56:00,116,93,10,34,1007.3,1,2,3,,
2025-03-30 4:55:00,115,93,10,34,1007.27,1,2,3,,
2025-03-30 4:54:00,114,93,10,34,1007.29,1,2,3,,
2025-03-30 4:53:00,114,93,10,34,1007.28,1,2,3,,
2025-03-30 4:52:00,114,93,10,34,1007.31,1,2,3,,
2025-03-30 4:51:00,114,93,10,34,1007.33,1,2,3,,
2025-03-30 4:50:00,113,93,10,34,1007.34,1,2,3,,
2025-03-30 4:49:00,112,93,10,34,1007.38,1,2,3,,
2025-03-30 4:48:00,111,93,10,34,1007.37,1,2,3,,
2025-03-30 4:47:00,111,93,10,34,1007.38,1,2,3,,
2025-03-30 4:46:00,113,93,10,34,1007.36,1,2,3,,
2025-03-30 4:45:00,116,93,9,36,1007.32,1,1,2,,
2025-03-30 4:44:00,118,92,9,34,1007.31,1,2,3,,
2025-03-30 4:43:00,119,92,10,34,1007.29,1,2,3,,
2025-03-30 4:42:00,121,92,10,34,1007.31,1,2,3,,
2025-03-30 4:41:00,123,92,10,34,1007.29,1,2,3,,
2025-03-30 4:40:00,124,92,10,34,1007.27,1,2,3,,
2025-03-30 4:39:00,124,92,10,34,1007.23,1,2,3,,
2025-03-30 4:38:00,124,92,10,34,1007.21,1,2,3,,
2025-03-30 4:37:00,122,92,10,34,1007.2,1,2,3,,
2025-03-30 4:36:00,118,92,10,34,1007.22,1,2,3,,
2025-03-30 4:35:00,115,93,10,34,1007.25,1,2,3,,
2025-03-30 4:34:00,113,93,10,34,1007.24,1,2,3,,
2025-03-30 4:33:00,111,93,10,34,1007.25,1,2,3,,
2025-03-30 4:32:00,112,93,10,34,1007.24,1,2,3,,
2025-03-30 4:31:00,115,93,10,35,1007.25,1,2,3,,
2025-03-30 4:30:00,118,92,10,34,1007.22,1,2,3,,
2025-03-30 4:29:00,0.12,92,9,36,1007.24,1,2,3,,
2025-03-30 4:28:00,122,92,9,34,1007.22,1,2,3,,
2025-03-30 4:27:00,121,92,10,34,1007.2,1,2,3,,
2025-03-30 4:26:00,121,92,10,34,1007.21,1,2,3,,
2025-03-30 4:25:00,0.12,92,10,34,1007.2,1,2,3,,
2025-03-30 4:24:00,119,92,10,34,1007.19,1,2,3,,
2025-03-30 4:23:00,0.12,92,10,34,1007.2,1,2,3,,
2025-03-30 4:22:00,123,92,10,34,1007.25,1,2,3,,
2025-03-30 4:21:00,126,92,10,34,1007.26,1,2,3,,
2025-03-30 4:20:00,128,92,10,34,1007.29,1,2,3,,
2025-03-30 4:19:00,0.13,92,10,34,1007.29,1,2,3,,
2025-03-30 4:18:00,132,92,10,34,1007.3,1,2,3,,
2025-03-30 4:17:00,134,91,10,34,1007.35,1,2,3,,
2025-03-30 4:16:00,136,91,10,34,1007.32,1,2,3,,
2025-03-30 4:15:00,138,91,10,35,1007.31,1,2,3,,
2025-03-30 4:14:00,141,91,9,35,1007.31,1,2,3,,
2025-03-30 4:13:00,144,91,9,37,1007.31,1,2,3,,
2025-03-30 4:12:00,146,91,9,36,1007.3,1,1,3,,
2025-03-30 4:11:00,146,91,9,37,1007.37,1,1,2,,
2025-03-30 4:10:00,146,91,9,37,1007.4,1,1,2,,
2025-03-30 4:09:00,145,91,9,37,1007.41,1,1,2,,
2025-03-30 4:08:00,145,91,9,37,1007.42,1,1,2,,
2025-03-30 4:07:00,146,91,9,37,1007.44,1,1,2,,
2025-03-30 4:06:00,148,91,9,37,1007.43,1,1,2,,
2025-03-30 4:05:00,151,90,9,37,1007.42,1,1,2,,
2025-03-30 4:04:00,153,90,9,37,1007.42,1,1,2,,
2025-03-30 4:03:00,153,90,9,37,1007.42,1,1,2,,
2025-03-30 4:02:00,152,90,9,37,1007.45,1,1,2,,
2025-03-30 4:01:00,152,90,9,37,1007.44,1,1,2,,
2025-03-30 4:00:00,154,90,9,36,1007.44,1,1,2,,
2025-03-30 3:59:00,156,90,9,35,1007.46,1,1,2,,
2025-03-30 3:58:00,158,90,9,36,1007.46,1,1,2,,
2025-03-30 3:57:00,161,90,9,37,1007.45,1,1,2,,
2025-03-30 3:56:00,164,90,9,37,1007.46,1,1,2,,
2025-03-30 3:55:00,164,90,9,37,1007.49,1,1,2,,
2025-03-30 3:54:00,164,90,9,37,1007.5,1,1,2,,
2025-03-30 3:53:00,164,90,9,37,1007.52,1,1,2,,
2025-03-30 3:52:00,163,90,9,37,1007.54,1,1,2,,
2025-03-30 3:51:00,162,90,9,37,1007.55,1,1,2,,
2025-03-30 3:50:00,162,90,9,37,1007.56,1,1,2,,
2025-03-30 3:49:00,161,90,9,36,1007.59,1,1,2,,
2025-03-30 3:48:00,0.16,90,10,35,1007.56,1,1,2,,
2025-03-30 3:47:00,159,90,10,35,1007.57,1,1,2,,
2025-03-30 3:46:00,158,90,10,35,1007.56,1,1,2,,
2025-03-30 3:45:00,159,90,10,35,1007.56,1,1,2,,
2025-03-30 3:44:00,159,90,10,35,1007.55,1,1,2,,
2025-03-30 3:43:00,159,90,10,35,1007.53,1,1,2,,
2025-03-30 3:42:00,0.16,90,9,35,1007.54,1,1,2,,
2025-03-30 3:41:00,162,90,9,37,1007.56,1,1,2,,
2025-03-30 3:40:00,164,90,9,37,1007.58,1,2,4,,
2025-03-30 3:39:00,164,90,9,37,1007.59,1,2,3,,
2025-03-30 3:38:00,164,90,9,37,1007.59,1,2,3,,
2025-03-30 3:37:00,164,90,9,37,1007.59,1,2,3,,
2025-03-30 3:36:00,164,90,9,37,1007.58,1,2,3,,
2025-03-30 3:35:00,162,90,9,35,1007.6,1,2,3,,
2025-03-30 3:34:00,0.16,90,10,35,1007.6,1,2,3,,
2025-03-30 3:33:00,159,90,10,35,1007.63,1,2,3,,
2025-03-30 3:32:00,159,90,10,35,1007.65,1,2,3,,
2025-03-30 3:31:00,159,90,10,35,1007.65,1,2,3,,
2025-03-30 3:30:00,158,90,10,35,1007.7,1,2,3,,
2025-03-30 3:29:00,158,90,10,35,1007.74,1,2,3,,
2025-03-30 3:28:00,157,90,10,35,1007.78,1,2,3,,
2025-03-30 3:27:00,158,90,10,35,1007.83,1,2,3,,
2025-03-30 3:26:00,159,90,10,35,1007.82,1,2,3,,
2025-03-30 3:25:00,161,90,9,35,1007.81,1,2,3,,
2025-03-30 3:24:00,163,90,9,36,1007.78,1,2,3,,
2025-03-30 3:23:00,163,90,10,34,1007.74,1,3,5,,
2025-03-30 3:22:00,162,90,10,34,1007.7,1,3,5,,
2025-03-30 3:21:00,163,90,10,34,1007.66,1,3,5,,
2025-03-30 3:20:00,162,90,10,35,1007.61,1,3,5,,
2025-03-30 3:19:00,161,90,10,35,1007.57,1,3,5,,
2025-03-30 3:18:00,159,90,10,35,1007.56,1,3,5,,
2025-03-30 3:17:00,159,90,10,35,1007.55,1,3,5,,
2025-03-30 3:16:00,158,90,10,34,1007.53,1,3,5,,
2025-03-30 3:15:00,157,90,10,34,1007.55,1,3,5,,
2025-03-30 3:14:00,157,90,10,34,1007.57,1,3,5,,
2025-03-30 3:13:00,159,90,10,34,1007.6,1,3,5,,
2025-03-30 3:12:00,161,90,10,34,1007.63,1,3,5,,
2025-03-30 3:11:00,162,90,10,34,1007.64,1,3,5,,
2025-03-30 3:10:00,164,90,10,35,1007.65,1,3,5,,
2025-03-30 3:09:00,167,89,9,35,1007.67,1,3,5,,
2025-03-30 3:08:00,0.17,89,9,35,1007.69,1,2,4,,
2025-03-30 3:07:00,171,89,10,34,1007.7,1,1,3,,
2025-03-30 3:06:00,171,89,10,34,1007.7,1,1,3,,
2025-03-30 3:05:00,0.17,89,10,34,1007.68,1,1,3,,
2025-03-30 3:04:00,169,89,10,34,1007.67,1,1,3,,
2025-03-30 3:03:00,169,89,10,35,1007.67,1,1,3,,
2025-03-30 3:02:00,167,89,10,35,1007.65,1,1,3,,
2025-03-30 3:01:00,165,90,10,35,1007.66,1,1,3,,
2025-03-30 3:00:00,166,90,10,35,1007.67,1,1,3,,
2025-03-30 1:59:00,167,89,10,35,1007.69,1,1,3,,
2025-03-30 1:58:00,169,89,10,34,1007.69,1,1,3,,
2025-03-30 1:57:00,0.17,89,10,35,1007.68,1,1,3,,
2025-03-30 1:56:00,173,89,10,35,1007.71,1,1,3,,
2025-03-30 1:55:00,175,89,10,35,1007.72,1,1,3,,
2025-03-30 1:54:00,177,89,10,35,1007.76,1,1,3,,
2025-03-30 1:53:00,0.18,89,10,35,1007.73,1,1,3,,
2025-03-30 1:52:00,183,89,10,34,1007.74,1,1,2,,
2025-03-30 1:51:00,184,88,10,34,1007.76,1,1,3,,
2025-03-30 1:50:00,184,88,10,34,1007.74,1,1,3,,
2025-03-30 1:49:00,185,88,10,34,1007.77,1,1,3,,
2025-03-30 1:48:00,186,88,10,34,1007.8,1,1,3,,
2025-03-30 1:47:00,187,88,10,34,1007.8,1,1,3,,
