"Date,""VOC, ppm"",""AQS"",""Temperature, °C"",""Humidity, %"",""Pressure, mbar"",""PM1, ug/m3"",""PM2.5, ug/m3"",""PM10, ug/m3"",""Latitude"",""Longitude"""
"2025-04-28 17:17:00,""1.342"",""55"",""27"",""34.0"",""980.45"","""","""","""","""","""""
"2025-04-28 17:16:00,""1.339"",""55"",""27"",""34.0"",""980.45"","""","""","""","""","""""
"2025-04-28 17:15:00,""1.338"",""55"",""27"",""34.0"",""980.44"","""","""","""","""","""""
"2025-04-28 17:14:00,""1.335"",""55"",""27"",""34.0"",""980.47"","""","""","""","""","""""
"2025-04-28 17:13:00,""1.336"",""55"",""27"",""34.0"",""980.47"","""","""","""","""","""""
"2025-04-28 17:12:00,""1.325"",""55"",""27"",""34.0"",""980.47"","""","""","""","""","""""
"2025-04-28 17:11:00,""1.314"",""55"",""27"",""34.0"",""980.50"","""","""","""","""","""""
"2025-04-28 17:10:00,""1.305"",""56"",""27"",""34.0"",""980.49"","""","""","""","""","""""
"2025-04-28 17:09:00,""1.306"",""56"",""27"",""34.0"",""980.47"","""","""","""","""","""""
"2025-04-28 17:08:00,""1.308"",""55"",""27"",""34.0"",""980.47"","""","""","""","""","""""
"2025-04-28 17:07:00,""1.312"",""55"",""27"",""34.0"",""980.49"","""","""","""","""","""""
"2025-04-28 17:06:00,""1.32"",""55"",""27"",""34.0"",""980.49"","""","""","""","""","""""
"2025-04-28 17:05:00,""1.333"",""55"",""27"",""34.0"",""980.51"",""2.0"",""3.0"",""4.0"","""","""""
"2025-04-28 17:04:00,""1.346"",""55"",""27"",""34.0"",""980.50"",""1.0"",""3.0"",""4.0"","""","""""
"2025-04-28 17:03:00,""1.334"",""55"",""27"",""34.0"",""980.49"","""","""","""","""","""""
"2025-04-28 17:02:00,""1.309"",""55"",""27"",""34.0"",""980.48"","""","""","""","""","""""
"2025-04-28 17:01:00,""1.279"",""56"",""27"",""33.0"",""980.52"","""","""","""","""","""""
"2025-04-28 17:00:00,""1.252"",""56"",""27"",""33.0"",""980.53"","""","""","""","""","""""
"2025-04-28 16:59:00,""1.233"",""57"",""27"",""33.0"",""980.50"","""","""","""","""","""""
"2025-04-28 16:58:00,""1.22"",""57"",""27"",""33.0"",""980.52"","""","""","""","""","""""
"2025-04-28 16:57:00,""1.217"",""57"",""27"",""34.0"",""980.50"","""","""","""","""","""""
"2025-04-28 16:56:00,""1.216"",""57"",""27"",""34.0"",""980.51"","""","""","""","""","""""
"2025-04-28 16:55:00,""1.224"",""57"",""27"",""34.0"",""980.48"","""","""","""","""","""""
"2025-04-28 16:54:00,""1.236"",""57"",""27"",""33.0"",""980.48"","""","""","""","""","""""
"2025-04-28 16:53:00,""1.239"",""57"",""27"",""33.0"",""980.50"","""","""","""","""","""""
"2025-04-28 16:52:00,""1.235"",""57"",""27"",""33.0"",""980.51"","""","""","""","""","""""
"2025-04-28 16:51:00,""1.234"",""57"",""27"",""33.0"",""980.53"","""","""","""","""","""""
"2025-04-28 16:50:00,""1.238"",""57"",""27"",""33.0"",""980.53"","""","""","""","""","""""
"2025-04-28 16:49:00,""1.255"",""56"",""27"",""33.0"",""980.53"",""2.0"",""3.0"",""4.0"","""","""""
"2025-04-28 16:48:00,""1.278"",""56"",""27"",""33.0"",""980.57"",""2.0"",""4.0"",""6.0"","""","""""
"2025-04-28 16:47:00,""1.287"",""56"",""27"",""33.0"",""980.58"","""","""","""","""","""""
"2025-04-28 16:46:00,""1.285"",""56"",""27"",""33.0"",""980.60"","""","""","""","""","""""
"2025-04-28 16:45:00,""1.288"",""56"",""27"",""33.0"",""980.63"","""","""","""","""","""""
"2025-04-28 16:44:00,""1.3"",""56"",""27"",""33.0"",""980.59"","""","""","""","""","""""
"2025-04-28 16:43:00,""1.302"",""56"",""27"",""33.0"",""980.62"","""","""","""","""","""""
"2025-04-28 16:42:00,""1.29"",""56"",""27"",""32.0"",""980.64"","""","""","""","""","""""
"2025-04-28 16:41:00,""1.277"",""56"",""27"",""32.0"",""980.65"","""","""","""","""","""""
"2025-04-28 16:40:00,""1.272"",""56"",""27"",""33.0"",""980.63"","""","""","""","""","""""
"2025-04-28 16:39:00,""1.272"",""56"",""27"",""33.0"",""980.63"","""","""","""","""","""""
"2025-04-28 16:38:00,""1.275"",""56"",""27"",""33.0"",""980.60"","""","""","""","""","""""
"2025-04-28 16:37:00,""1.282"",""56"",""27"",""32.0"",""980.62"","""","""","""","""","""""
"2025-04-28 16:36:00,""1.272"",""56"",""27"",""32.0"",""980.63"","""","""","""","""","""""
"2025-04-28 16:35:00,""1.266"",""56"",""27"",""32.0"",""980.65"","""","""","""","""","""""
"2025-04-28 16:34:00,""1.273"",""56"",""27"",""32.0"",""980.67"","""","""","""","""","""""
"2025-04-28 16:33:00,""1.291"",""56"",""27"",""33.0"",""980.67"",""2.0"",""3.0"",""4.0"","""","""""
"2025-04-28 16:32:00,""1.315"",""55"",""27"",""32.0"",""980.65"",""1.0"",""3.0"",""5.0"","""","""""
"2025-04-28 16:31:00,""1.325"",""55"",""27"",""32.0"",""980.65"","""","""","""","""","""""
"2025-04-28 16:30:00,""1.33"",""55"",""27"",""32.0"",""980.67"","""","""","""","""","""""
"2025-04-28 16:29:00,""1.332"",""55"",""27"",""32.0"",""980.65"","""","""","""","""","""""
"2025-04-28 16:28:00,""1.332"",""55"",""27"",""32.0"",""980.68"","""","""","""","""","""""
"2025-04-28 16:27:00,""1.332"",""55"",""27"",""32.0"",""980.67"","""","""","""","""","""""
"2025-04-28 16:26:00,""1.332"",""55"",""27"",""32.0"",""980.69"","""","""","""","""","""""
"2025-04-28 16:25:00,""1.335"",""55"",""27"",""30.0"",""980.68"","""","""","""","""","""""
"2025-04-28 16:24:00,""1.335"",""55"",""28"",""30.0"",""980.71"","""","""","""","""","""""
"2025-04-28 16:23:00,""1.329"",""55"",""28"",""30.0"",""980.70"","""","""","""","""","""""
"2025-04-28 16:22:00,""1.325"",""55"",""28"",""30.0"",""980.70"","""","""","""","""","""""
"2025-04-28 16:21:00,""1.323"",""55"",""28"",""30.0"",""980.71"","""","""","""","""","""""
"2025-04-28 16:20:00,""1.325"",""55"",""28"",""30.0"",""980.74"","""","""","""","""","""""
"2025-04-28 16:19:00,""1.322"",""55"",""28"",""30.0"",""980.72"","""","""","""","""","""""
"2025-04-28 16:18:00,""1.323"",""55"",""28"",""30.0"",""980.71"","""","""","""","""","""""
"2025-04-28 16:17:00,""1.336"",""55"",""27"",""31.0"",""980.74"","""","""","""","""","""""
"2025-04-28 16:16:00,""1.358"",""55"",""27"",""30.0"",""980.74"",""1.0"",""2.0"",""4.0"","""","""""
"2025-04-28 16:15:00,""1.362"",""55"",""28"",""29.0"",""980.74"","""","""","""","""","""""
"2025-04-28 16:14:00,""1.349"",""55"",""28"",""29.0"",""980.75"","""","""","""","""","""""
"2025-04-28 16:13:00,""1.344"",""55"",""28"",""29.0"",""980.75"","""","""","""","""","""""
"2025-04-28 16:12:00,""1.335"",""55"",""28"",""29.0"",""980.75"","""","""","""","""","""""
"2025-04-28 16:11:00,""1.332"",""55"",""28"",""29.0"",""980.75"","""","""","""","""","""""
"2025-04-28 16:10:00,""1.335"",""55"",""28"",""29.0"",""980.74"","""","""","""","""","""""
"2025-04-28 16:09:00,""1.339"",""55"",""28"",""29.0"",""980.77"","""","""","""","""","""""
"2025-04-28 16:08:00,""1.352"",""55"",""28"",""29.0"",""980.79"","""","""","""","""","""""
"2025-04-28 16:07:00,""1.363"",""55"",""28"",""29.0"",""980.82"","""","""","""","""","""""
"2025-04-28 16:06:00,""1.374"",""54"",""28"",""29.0"",""980.81"","""","""","""","""","""""
"2025-04-28 16:05:00,""1.383"",""54"",""28"",""29.0"",""980.84"","""","""","""","""","""""
"2025-04-28 16:04:00,""1.392"",""54"",""28"",""28.0"",""980.85"","""","""","""","""","""""
"2025-04-28 16:03:00,""1.405"",""54"",""28"",""29.0"",""980.86"","""","""","""","""","""""
"2025-04-28 16:02:00,""1.425"",""53"",""28"",""28.0"",""980.88"","""","""","""","""","""""
"2025-04-28 16:01:00,""1.444"",""53"",""28"",""28.0"",""980.88"","""","""","""","""","""""
"2025-04-28 16:00:00,""1.472"",""53"",""28"",""28.0"",""980.88"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-28 15:59:00,""1.483"",""52"",""28"",""28.0"",""980.89"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-28 15:58:00,""1.468"",""53"",""28"",""28.0"",""980.91"","""","""","""","""","""""
"2025-04-28 15:57:00,""1.449"",""53"",""28"",""28.0"",""980.90"","""","""","""","""","""""
"2025-04-28 15:56:00,""1.438"",""53"",""28"",""28.0"",""980.90"","""","""","""","""","""""
"2025-04-28 15:55:00,""1.425"",""53"",""28"",""27.0"",""980.94"","""","""","""","""","""""
"2025-04-28 15:54:00,""1.408"",""54"",""28"",""27.0"",""980.94"","""","""","""","""","""""
"2025-04-28 15:53:00,""1.398"",""54"",""28"",""27.0"",""980.94"","""","""","""","""","""""
"2025-04-28 15:52:00,""1.39"",""54"",""28"",""27.0"",""980.96"","""","""","""","""","""""
"2025-04-28 15:51:00,""1.386"",""54"",""28"",""27.0"",""980.95"","""","""","""","""","""""
"2025-04-28 15:50:00,""1.386"",""54"",""28"",""27.0"",""980.97"","""","""","""","""","""""
"2025-04-28 15:49:00,""1.393"",""54"",""28"",""27.0"",""980.98"","""","""","""","""","""""
"2025-04-28 15:48:00,""1.394"",""54"",""28"",""27.0"",""980.99"","""","""","""","""","""""
"2025-04-28 15:47:00,""1.393"",""54"",""28"",""27.0"",""980.99"","""","""","""","""","""""
"2025-04-28 15:46:00,""1.402"",""54"",""28"",""27.0"",""980.97"","""","""","""","""","""""
"2025-04-28 15:45:00,""1.419"",""54"",""28"",""27.0"",""980.97"","""","""","""","""","""""
"2025-04-28 15:44:00,""1.447"",""53"",""28"",""27.0"",""980.96"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-28 15:43:00,""1.463"",""53"",""28"",""27.0"",""981.01"",""1.0"",""4.0"",""8.0"","""","""""
"2025-04-28 15:42:00,""1.466"",""53"",""28"",""27.0"",""981.00"","""","""","""","""","""""
"2025-04-28 15:41:00,""1.462"",""53"",""28"",""27.0"",""981.04"","""","""","""","""","""""
"2025-04-28 15:40:00,""1.462"",""53"",""28"",""26.0"",""981.00"","""","""","""","""","""""
"2025-04-28 15:39:00,""1.459"",""53"",""28"",""26.0"",""981.05"","""","""","""","""","""""
"2025-04-28 15:38:00,""1.46"",""53"",""28"",""27.0"",""981.06"","""","""","""","""","""""
"2025-04-28 15:37:00,""1.477"",""53"",""28"",""27.0"",""981.06"","""","""","""","""","""""
"2025-04-28 15:36:00,""1.487"",""52"",""28"",""27.0"",""981.05"","""","""","""","""","""""
"2025-04-28 15:35:00,""1.497"",""52"",""28"",""26.0"",""981.06"","""","""","""","""","""""
"2025-04-28 15:34:00,""1.508"",""52"",""28"",""26.0"",""981.08"","""","""","""","""","""""
"2025-04-28 15:33:00,""1.513"",""52"",""28"",""26.0"",""981.11"","""","""","""","""","""""
"2025-04-28 15:32:00,""1.52"",""52"",""28"",""27.0"",""981.09"","""","""","""","""","""""
"2025-04-28 15:31:00,""1.531"",""52"",""28"",""26.0"",""981.09"","""","""","""","""","""""
"2025-04-28 15:30:00,""1.536"",""52"",""28"",""26.0"",""981.09"","""","""","""","""","""""
"2025-04-28 15:29:00,""1.546"",""51"",""28"",""27.0"",""981.10"","""","""","""","""","""""
"2025-04-28 15:28:00,""1.575"",""51"",""28"",""27.0"",""981.11"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-28 15:27:00,""1.597"",""50"",""28"",""26.0"",""981.12"",""1.0"",""3.0"",""5.0"","""","""""
"2025-04-28 15:26:00,""1.596"",""51"",""28"",""26.0"",""981.10"","""","""","""","""","""""
"2025-04-28 15:25:00,""1.597"",""50"",""28"",""26.0"",""981.09"","""","""","""","""","""""
"2025-04-28 15:24:00,""1.596"",""51"",""28"",""26.0"",""981.08"","""","""","""","""","""""
"2025-04-28 15:23:00,""1.59"",""51"",""28"",""26.0"",""981.10"","""","""","""","""","""""
"2025-04-28 15:22:00,""1.584"",""51"",""28"",""26.0"",""981.10"","""","""","""","""","""""
"2025-04-28 15:21:00,""1.582"",""51"",""28"",""26.0"",""981.10"","""","""","""","""","""""
"2025-04-28 15:20:00,""1.576"",""51"",""28"",""26.0"",""981.13"","""","""","""","""","""""
"2025-04-28 15:19:00,""1.576"",""51"",""28"",""26.0"",""981.12"","""","""","""","""","""""
"2025-04-28 15:18:00,""1.585"",""51"",""28"",""26.0"",""981.14"","""","""","""","""","""""
"2025-04-28 15:17:00,""1.599"",""50"",""28"",""26.0"",""981.13"","""","""","""","""","""""
"2025-04-28 15:16:00,""1.611"",""50"",""28"",""26.0"",""981.15"","""","""","""","""","""""
"2025-04-28 15:15:00,""1.632"",""50"",""28"",""26.0"",""981.15"","""","""","""","""","""""
"2025-04-28 15:14:00,""1.654"",""49"",""28"",""26.0"",""981.13"","""","""","""","""","""""
"2025-04-28 15:13:00,""1.688"",""49"",""28"",""26.0"",""981.17"","""","""","""","""","""""
"2025-04-28 15:12:00,""1.729"",""48"",""28"",""26.0"",""981.16"",""1.0"",""1.0"",""3.0"","""","""""
"2025-04-28 15:11:00,""1.77"",""47"",""28"",""26.0"",""981.16"",""1.0"",""3.0"",""6.0"","""","""""
"2025-04-28 15:10:00,""1.79"",""47"",""28"",""26.0"",""981.15"","""","""","""","""","""""
"2025-04-28 15:09:00,""1.805"",""47"",""28"",""26.0"",""981.18"","""","""","""","""","""""
"2025-04-28 15:08:00,""1.806"",""47"",""28"",""26.0"",""981.19"","""","""","""","""","""""
"2025-04-28 15:07:00,""1.817"",""47"",""28"",""26.0"",""981.20"","""","""","""","""","""""
"2025-04-28 15:06:00,""1.835"",""46"",""28"",""25.0"",""981.19"","""","""","""","""","""""
"2025-04-28 15:05:00,""1.852"",""46"",""29"",""24.0"",""981.21"","""","""","""","""","""""
"2025-04-28 15:04:00,""1.868"",""46"",""29"",""25.0"",""981.20"","""","""","""","""","""""
"2025-04-28 15:03:00,""1.877"",""46"",""29"",""25.0"",""981.21"","""","""","""","""","""""
"2025-04-28 15:02:00,""1.878"",""46"",""29"",""25.0"",""981.20"","""","""","""","""","""""
"2025-04-28 15:01:00,""1.895"",""45"",""29"",""25.0"",""981.24"","""","""","""","""","""""
"2025-04-28 15:00:00,""1.902"",""45"",""29"",""25.0"",""981.24"","""","""","""","""","""""
"2025-04-28 14:59:00,""1.912"",""45"",""29"",""24.0"",""981.27"","""","""","""","""","""""
"2025-04-28 14:58:00,""1.937"",""45"",""29"",""24.0"",""981.27"","""","""","""","""","""""
"2025-04-28 14:57:00,""1.97"",""44"",""29"",""24.0"",""981.28"","""","""","""","""","""""
"2025-04-28 14:56:00,""2.014"",""43"",""28"",""24.0"",""981.31"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-28 14:55:00,""2.051"",""43"",""29"",""24.0"",""981.31"",""1.0"",""2.0"",""4.0"","""","""""
"2025-04-28 14:54:00,""2.053"",""43"",""29"",""24.0"",""981.32"","""","""","""","""","""""
"2025-04-28 14:53:00,""2.058"",""43"",""29"",""25.0"",""981.33"","""","""","""","""","""""
"2025-04-28 14:52:00,""2.063"",""43"",""29"",""24.0"",""981.35"","""","""","""","""","""""
"2025-04-28 14:51:00,""2.067"",""43"",""29"",""24.0"",""981.33"","""","""","""","""","""""
"2025-04-28 14:50:00,""2.072"",""43"",""29"",""24.0"",""981.34"","""","""","""","""","""""
"2025-04-28 14:49:00,""2.075"",""43"",""29"",""24.0"",""981.37"","""","""","""","""","""""
"2025-04-28 14:48:00,""2.088"",""43"",""29"",""24.0"",""981.38"","""","""","""","""","""""
"2025-04-28 14:47:00,""2.107"",""43"",""29"",""24.0"",""981.37"","""","""","""","""","""""
"2025-04-28 14:46:00,""2.122"",""43"",""29"",""24.0"",""981.38"","""","""","""","""","""""
"2025-04-28 14:45:00,""2.148"",""42"",""29"",""24.0"",""981.38"","""","""","""","""","""""
"2025-04-28 14:44:00,""2.172"",""42"",""29"",""24.0"",""981.40"","""","""","""","""","""""
"2025-04-28 14:43:00,""2.194"",""42"",""29"",""24.0"",""981.41"","""","""","""","""","""""
"2025-04-28 14:42:00,""2.23"",""42"",""29"",""24.0"",""981.40"","""","""","""","""","""""
"2025-04-28 14:41:00,""2.272"",""42"",""29"",""23.0"",""981.41"","""","""","""","""","""""
"2025-04-28 14:40:00,""2.326"",""41"",""29"",""23.0"",""981.41"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-28 14:39:00,""2.379"",""41"",""29"",""23.0"",""981.44"",""1.0"",""2.0"",""4.0"","""","""""
"2025-04-28 14:38:00,""2.399"",""41"",""29"",""22.0"",""981.45"","""","""","""","""","""""
"2025-04-28 14:37:00,""2.427"",""41"",""30"",""22.0"",""981.43"","""","""","""","""","""""
"2025-04-28 14:36:00,""2.463"",""40"",""30"",""22.0"",""981.47"","""","""","""","""","""""
"2025-04-28 14:35:00,""2.492"",""40"",""30"",""22.0"",""981.47"","""","""","""","""","""""
"2025-04-28 14:34:00,""2.513"",""40"",""30"",""22.0"",""981.50"","""","""","""","""","""""
"2025-04-28 14:33:00,""2.533"",""40"",""30"",""22.0"",""981.49"","""","""","""","""","""""
"2025-04-28 14:32:00,""2.555"",""40"",""30"",""22.0"",""981.46"","""","""","""","""","""""
"2025-04-28 14:31:00,""2.588"",""40"",""30"",""23.0"",""981.47"","""","""","""","""","""""
"2025-04-28 14:30:00,""2.616"",""39"",""30"",""22.0"",""981.47"","""","""","""","""","""""
"2025-04-28 14:29:00,""2.651"",""39"",""30"",""23.0"",""981.45"","""","""","""","""","""""
"2025-04-28 14:28:00,""2.699"",""39"",""30"",""23.0"",""981.47"","""","""","""","""","""""
"2025-04-28 14:27:00,""2.75"",""38"",""30"",""22.0"",""981.46"","""","""","""","""","""""
"2025-04-28 14:26:00,""2.804"",""38"",""31"",""22.0"",""981.45"","""","""","""","""","""""
"2025-04-28 14:25:00,""2.865"",""38"",""31"",""22.0"",""981.43"","""","""","""","""","""""
"2025-04-28 14:24:00,""2.935"",""37"",""30"",""22.0"",""981.46"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-28 14:23:00,""3.008"",""37"",""31"",""21.0"",""981.45"",""1.0"",""2.0"",""4.0"","""","""""
"2025-04-28 14:22:00,""3.049"",""36"",""31"",""21.0"",""981.45"","""","""","""","""","""""
"2025-04-28 14:21:00,""3.095"",""36"",""31"",""20.0"",""981.46"","""","""","""","""","""""
"2025-04-28 14:20:00,""3.14"",""36"",""31"",""20.0"",""981.50"","""","""","""","""","""""
"2025-04-28 14:19:00,""3.192"",""35"",""31"",""19.0"",""981.49"","""","""","""","""","""""
"2025-04-28 14:18:00,""3.239"",""35"",""32"",""19.0"",""981.50"","""","""","""","""","""""
"2025-04-28 14:17:00,""3.294"",""35"",""32"",""19.0"",""981.49"","""","""","""","""","""""
"2025-04-28 14:16:00,""3.333"",""34"",""32"",""19.0"",""981.51"","""","""","""","""","""""
"2025-04-28 14:15:00,""3.359"",""34"",""32"",""19.0"",""981.52"","""","""","""","""","""""
"2025-04-28 14:14:00,""3.38"",""34"",""32"",""19.0"",""981.52"","""","""","""","""","""""
"2025-04-28 14:13:00,""3.412"",""34"",""32"",""19.0"",""981.51"","""","""","""","""","""""
"2025-04-28 14:12:00,""3.47"",""34"",""33"",""18.0"",""981.55"","""","""","""","""","""""
"2025-04-28 14:11:00,""3.534"",""33"",""33"",""18.0"",""981.56"","""","""","""","""","""""
"2025-04-28 14:10:00,""3.603"",""33"",""33"",""19.0"",""981.58"","""","""","""","""","""""
"2025-04-28 14:09:00,""3.679"",""32"",""33"",""19.0"",""981.60"","""","""","""","""","""""
"2025-04-28 14:08:00,""3.778"",""31"",""33"",""19.0"",""981.63"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-28 14:07:00,""3.882"",""31"",""33"",""18.0"",""981.62"",""1.0"",""2.0"",""4.0"","""","""""
"2025-04-28 14:06:00,""3.907"",""31"",""34"",""18.0"",""981.62"","""","""","""","""","""""
"2025-04-28 14:05:00,""3.947"",""30"",""34"",""18.0"",""981.66"","""","""","""","""","""""
"2025-04-28 14:04:00,""3.957"",""30"",""34"",""17.0"",""981.67"","""","""","""","""","""""
"2025-04-28 14:03:00,""4.018"",""30"",""35"",""17.0"",""981.62"","""","""","""","""","""""
"2025-04-28 14:02:00,""4.049"",""30"",""35"",""16.0"",""981.62"","""","""","""","""","""""
"2025-04-28 14:01:00,""4.065"",""30"",""35"",""16.0"",""981.62"","""","""","""","""","""""
"2025-04-28 14:00:00,""4.088"",""29"",""36"",""15.0"",""981.62"","""","""","""","""","""""
"2025-04-28 13:59:00,""4.093"",""29"",""36"",""15.0"",""981.64"","""","""","""","""","""""
"2025-04-28 13:58:00,""4.103"",""29"",""36"",""15.0"",""981.63"","""","""","""","""","""""
"2025-04-28 13:57:00,""4.131"",""29"",""36"",""15.0"",""981.66"","""","""","""","""","""""
"2025-04-28 13:56:00,""4.177"",""29"",""36"",""15.0"",""981.64"","""","""","""","""","""""
"2025-04-28 13:55:00,""4.258"",""28"",""37"",""14.0"",""981.67"","""","""","""","""","""""
"2025-04-28 13:54:00,""4.314"",""28"",""37"",""14.0"",""981.69"","""","""","""","""","""""
"2025-04-28 13:53:00,""4.405"",""27"",""37"",""14.0"",""981.70"","""","""","""","""","""""
"2025-04-28 13:52:00,""4.52"",""26"",""37"",""14.0"",""981.73"",""1.0"",""1.0"",""2.0"","""","""""
"2025-04-28 13:51:00,""4.649"",""26"",""37"",""14.0"",""981.75"",""1.0"",""2.0"",""3.0"","""","""""
"2025-04-28 13:50:00,""4.661"",""25"",""37"",""15.0"",""981.77"","""","""","""","""","""""
"2025-04-28 13:49:00,""4.653"",""26"",""37"",""15.0"",""981.74"","""","""","""","""","""""
"2025-04-28 13:48:00,""4.657"",""26"",""37"",""15.0"",""981.75"","""","""","""","""","""""
"2025-04-28 13:47:00,""4.616"",""26"",""37"",""14.0"",""981.77"","""","""","""","""","""""
"2025-04-28 13:46:00,""4.619"",""26"",""38"",""14.0"",""981.79"","""","""","""","""","""""
"2025-04-28 13:45:00,""4.605"",""26"",""38"",""14.0"",""981.78"","""","""","""","""","""""
"2025-04-28 13:44:00,""4.586"",""26"",""38"",""14.0"",""981.80"","""","""","""","""","""""
"2025-04-28 13:43:00,""4.598"",""26"",""38"",""14.0"",""981.83"","""","""","""","""","""""
"2025-04-28 13:42:00,""4.575"",""26"",""38"",""14.0"",""981.86"","""","""","""","""","""""
"2025-04-28 13:41:00,""4.576"",""26"",""38"",""14.0"",""981.89"","""","""","""","""","""""
"2025-04-28 13:40:00,""4.589"",""26"",""38"",""14.0"",""981.91"","""","""","""","""","""""
"2025-04-28 13:39:00,""4.604"",""26"",""38"",""14.0"",""981.94"","""","""","""","""","""""
"2025-04-28 13:38:00,""4.62"",""26"",""38"",""13.0"",""981.94"","""","""","""","""","""""
